2581,"2021-08-03 04:07:23","[('alarm',1),('hdop',6),('satellites',18),('signalstrength',26),('movement',1),('overspeedingtotaldistance',505216),('lat',32.35390853881836),('lng',51.49460983276367),('bearing',86.97000122070312),('engineontime',54747),('batterypercentage',100),('alt',1695.9000244140625),('speed',16),('externalvoltage',14418),('totalodometer',774043),('totalidlingtime',6063),('ignition',1)]"
2581,"2021-08-03 04:07:38","[('movement',1),('externalvoltage',14429),('lat',32.353763580322266),('lng',51.495601654052734),('alt',1697),('engineontime',54762),('speed',23),('totalidlingtime',6063),('bearing',98.11000061035156),('hdop',6),('signalstrength',26),('overspeedingtotaldistance',505216),('ignition',1),('batterypercentage',100),('alarm',1),('satellites',18),('totalodometer',774138)]"
2581,"2021-08-03 04:07:42","[('lng',51.495853424072266),('alt',1696.199951171875),('engineontime',54766),('ignition',1),('hdop',6),('speed',24),('totalidlingtime',6063),('satellites',18),('overspeedingtotaldistance',505216),('externalvoltage',14429),('signalstrength',27),('totalodometer',774163),('movement',1),('batterypercentage',100),('lat',32.35380172729492),('alarm',1),('bearing',63.2599983215332)]"
2581,"2021-08-03 04:07:50","[('hdop',6),('signalstrength',22),('speed',32),('overspeedingtotaldistance',505216),('ignition',1),('externalvoltage',14429),('lng',51.49643325805664),('totalodometer',774231),('movement',1),('engineontime',54774),('totalidlingtime',6063),('alt',1694.800048828125),('alarm',1),('lat',32.35417175292969),('bearing',66.47000122070312),('satellites',18),('batterypercentage',100)]"
2581,"2021-08-03 04:07:59","[('lng',51.49748229980469),('bearing',65.9800033569336),('hdop',6),('speed',49),('batterypercentage',100),('alt',1695.0999755859375),('satellites',18),('totalidlingtime',6063),('lat',32.3544807434082),('signalstrength',20),('totalodometer',774336),('movement',1),('overspeedingtotaldistance',505216),('externalvoltage',14429),('alarm',1),('engineontime',54783),('ignition',1)]"
2581,"2021-08-03 04:08:03","[('lng',51.49805450439453),('satellites',18),('totalodometer',774397),('ignition',1),('alt',1693.699951171875),('signalstrength',19),('speed',54),('lat',32.35474395751953),('movement',1),('engineontime',54787),('batterypercentage',100),('alarm',1),('bearing',58.61000061035156),('hdop',6),('totalidlingtime',6063),('overspeedingtotaldistance',505216),('externalvoltage',14451)]"
2581,"2021-08-03 04:08:36","[('alarm',1),('speed',51),('totalidlingtime',6063),('ignition',1),('batterypercentage',100),('lng',51.501731872558594),('bearing',56.06999969482422),('hdop',6),('totalodometer',774820),('engineontime',54820),('alt',1689.0999755859375),('satellites',18),('movement',1),('overspeedingtotaldistance',505216),('lat',32.356937408447266),('signalstrength',19),('externalvoltage',14429)]"
2581,"2021-08-03 04:08:47","[('hdop',7),('satellites',17),('speed',51),('totalidlingtime',6063),('overspeedingtotaldistance',505216),('ignition',1),('alarm',1),('bearing',65.01000213623047),('externalvoltage',14429),('signalstrength',22),('totalodometer',774977),('lat',32.35768508911133),('lng',51.50314712524414),('batterypercentage',100),('engineontime',54831),('alt',1687.5999755859375),('movement',1)]"
2581,"2021-08-03 04:10:50","[('lng',51.52042770385742),('engineontime',54954),('overspeedingtotaldistance',505216),('alt',1688.0999755859375),('bearing',67.83999633789062),('hdop',6),('externalvoltage',14396),('batterypercentage',100),('lat',32.364315032958984),('satellites',19),('speed',56),('ignition',1),('totalidlingtime',6063),('alarm',1),('signalstrength',15),('totalodometer',776762),('movement',1)]"
2581,"2021-08-03 04:10:55","[('engineontime',54959),('totalidlingtime',6063),('externalvoltage',14396),('batterypercentage',100),('bearing',75.9800033569336),('hdop',6),('satellites',19),('movement',1),('lat',32.364524841308594),('lng',51.521202087402344),('speed',52),('overspeedingtotaldistance',505216),('alarm',1),('totalodometer',776838),('ignition',1),('alt',1684.5),('signalstrength',15)]"
2581,"2021-08-03 04:11:04","[('movement',1),('engineontime',54968),('ignition',1),('lng',51.52262878417969),('signalstrength',13),('alarm',1),('hdop',7),('satellites',17),('speed',56),('overspeedingtotaldistance',505216),('externalvoltage',14385),('batterypercentage',100),('lat',32.36470031738281),('bearing',87.2300033569336),('totalodometer',776973),('totalidlingtime',6063),('alt',1681.800048828125)]"
2581,"2021-08-03 04:11:48","[('satellites',18),('speed',59),('alt',1682.199951171875),('bearing',83.06999969482422),('totalodometer',777706),('ignition',1),('lat',32.36469650268555),('hdop',6),('signalstrength',18),('movement',1),('engineontime',55012),('lng',51.530418395996094),('alarm',1),('totalidlingtime',6063),('overspeedingtotaldistance',505216),('externalvoltage',14353),('batterypercentage',100)]"
2581,"2021-08-03 04:12:16","[('lat',32.36572265625),('speed',51),('ignition',1),('externalvoltage',14364),('satellites',18),('overspeedingtotaldistance',505216),('totalidlingtime',6063),('alt',1679.699951171875),('signalstrength',16),('totalodometer',778140),('movement',1),('engineontime',55040),('lng',51.53487777709961),('alarm',1),('bearing',75.20999908447266),('hdop',6),('batterypercentage',100)]"
2581,"2021-08-03 04:12:27","[('bearing',90.91000366210938),('engineontime',55051),('movement',1),('overspeedingtotaldistance',505216),('alarm',1),('totalodometer',778282),('totalidlingtime',6063),('ignition',1),('batterypercentage',100),('lat',32.365966796875),('speed',38),('hdop',7),('satellites',17),('signalstrength',18),('externalvoltage',14396),('lng',51.536354064941406),('alt',1682.5999755859375)]"
2581,"2021-08-03 04:12:47","[('totalodometer',778440),('ignition',1),('batterypercentage',100),('bearing',105.69999694824219),('hdop',7),('signalstrength',8),('alt',1689.199951171875),('alarm',1),('totalidlingtime',6063),('overspeedingtotaldistance',505216),('externalvoltage',14342),('satellites',16),('movement',1),('engineontime',55071),('speed',28),('lat',32.36568069458008),('lng',51.538002014160156)]"
2581,"2021-08-03 04:12:50","[('lng',51.538230895996094),('alt',1689.5),('signalstrength',7),('overspeedingtotaldistance',505216),('externalvoltage',14276),('hdop',6),('movement',1),('speed',25),('batterypercentage',100),('lat',32.3656005859375),('bearing',121.23999786376953),('satellites',18),('engineontime',55074),('totalidlingtime',6063),('alarm',1),('totalodometer',778464),('ignition',1)]"
2581,"2021-08-03 04:12:54","[('hdop',6),('signalstrength',7),('batterypercentage',100),('engineontime',55078),('totalidlingtime',6063),('overspeedingtotaldistance',505216),('ignition',1),('externalvoltage',14309),('lat',32.36541748046875),('alt',1690),('alarm',1),('bearing',166.08999633789062),('satellites',18),('movement',1),('speed',21),('lng',51.53837203979492),('totalodometer',778488)]"
2581,"2021-08-03 04:12:58","[('signalstrength',13),('engineontime',55082),('batterypercentage',100),('bearing',210.77000427246094),('hdop',6),('totalodometer',778514),('movement',1),('ignition',1),('alt',1689.0999755859375),('speed',21),('externalvoltage',14331),('lng',51.53828811645508),('alarm',1),('satellites',18),('totalidlingtime',6063),('overspeedingtotaldistance',505216),('lat',32.36520767211914)]"
